hotel;is_canceled;lead_time;arrival_date_year;arrival_date_month;arrival_date_week_number;arrival_date_day_of_month;stays_in_weekend_nights;stays_in_week_nights;adults;children;babies;meal;country;market_segment;distribution_channel;is_repeated_guest;previous_cancellations;previous_bookings_not_canceled;reserved_room_type;assigned_room_type;booking_changes;deposit_type;agent;company;days_in_waiting_list;customer_type;adr;required_car_parking_spaces;total_of_special_requests;reservation_status;reservation_status_date
City Hotel;1;153;2018;August;32;3;1;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;1;No Deposit;1;;0;Transient;12;0;0;Canceled;2018-06-15
City Hotel;1;164;2018;August;33;14;0;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient;60;0;0;Canceled;2018-06-15
City Hotel;1;164;2018;August;33;14;0;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient;60;0;0;Canceled;2018-06-15
City Hotel;1;164;2018;August;33;14;0;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient;60;0;0;Canceled;2018-06-15
City Hotel;1;164;2018;August;33;14;0;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient;60;0;0;Canceled;2018-06-15
City Hotel;1;164;2018;August;33;14;0;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient;60;0;0;Canceled;2018-06-15
City Hotel;1;164;2018;August;33;14;0;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient;60;0;0;Canceled;2018-06-15
City Hotel;1;164;2018;August;33;14;0;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient;60;0;0;Canceled;2018-06-15
City Hotel;1;164;2018;August;33;14;0;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient;60;0;0;Canceled;2018-06-15
City Hotel;1;164;2018;August;33;14;0;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;No Deposit;1;;0;Transient;12;0;0;Canceled;2018-06-15
City Hotel;1;257;2018;July;27;1;0;2;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;6;;0;Transient;101.5;0;0;Canceled;2018-06-16
City Hotel;1;257;2018;July;27;1;0;2;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;6;;0;Transient;101.5;0;0;Canceled;2018-06-16
City Hotel;1;257;2018;July;27;1;0;2;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;6;;0;Transient;101.5;0;0;Canceled;2018-06-16
City Hotel;1;257;2018;July;27;1;0;2;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;6;;0;Transient;101.5;0;0;Canceled;2018-06-16
City Hotel;1;257;2018;July;27;1;0;2;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;6;;0;Transient;101.5;0;0;Canceled;2018-06-16
City Hotel;1;257;2018;July;27;1;0;2;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;6;;0;Transient;101.5;0;0;Canceled;2018-06-16
City Hotel;1;257;2018;July;27;1;0;2;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;6;;0;Transient;101.5;0;0;Canceled;2018-06-16
City Hotel;1;257;2018;July;27;1;0;2;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;6;;0;Transient;101.5;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;260;2018;July;27;4;2;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-16
City Hotel;1;140;2018;July;28;7;0;4;2;0;0;BB;PRT;Online TA;TA/TO;0;1;0;A;A;0;No Deposit;9;;0;Transient;76.5;0;3;Canceled;2018-06-16
City Hotel;1;140;2018;July;28;7;0;4;2;0;0;BB;PRT;Online TA;TA/TO;0;1;0;A;A;0;No Deposit;9;;0;Transient;76.5;0;2;Canceled;2018-06-16
City Hotel;1;181;2018;July;27;1;1;4;2;0;0;BB;PRT;Online TA;TA/TO;0;1;0;A;A;0;No Deposit;9;;0;Transient;76.5;0;0;Canceled;2018-06-17
City Hotel;1;181;2018;July;27;1;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;1;0;A;A;0;No Deposit;9;;0;Transient-Party;76.5;0;3;Canceled;2018-06-17
City Hotel;1;181;2018;July;27;1;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;1;0;A;A;0;No Deposit;9;;0;Transient-Party;76.5;0;3;Canceled;2018-06-17
City Hotel;1;122;2018;July;28;9;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;1;0;A;A;0;No Deposit;9;;0;Transient-Party;76.5;0;1;Canceled;2018-06-17
City Hotel;1;122;2018;July;28;9;0;1;1;0;0;BB;PRT;Online TA;TA/TO;0;1;0;A;A;1;No Deposit;9;;0;Transient-Party;68;0;1;Canceled;2018-06-17
City Hotel;1;210;2018;July;31;30;1;3;2;0;0;BB;PRT;Online TA;TA/TO;0;1;0;A;A;0;No Deposit;9;;0;Transient;76.5;0;2;Canceled;2018-06-20
City Hotel;1;148;2018;July;28;7;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;1;0;A;A;0;No Deposit;9;;0;Transient;76.5;0;1;Canceled;2018-06-20
City Hotel;1;147;2018;July;30;21;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;No Deposit;1;;0;Transient;75;0;0;Canceled;2018-06-23
City Hotel;1;147;2018;July;30;21;0;2;3;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;1;No Deposit;1;;0;Transient;99.5;0;0;Canceled;2018-06-23
City Hotel;1;206;2018;July;31;26;3;5;2;1;0;BB;PRT;Online TA;TA/TO;0;1;0;D;D;0;No Deposit;7;;0;Transient;82.2;0;0;Canceled;2018-06-25
City Hotel;1;155;2018;July;27;2;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;1;0;A;A;1;No Deposit;9;;0;Transient;76.5;0;1;Canceled;2018-06-25
City Hotel;1;156;2018;July;28;5;4;6;2;0;0;BB;PRT;Online TA;TA/TO;0;1;0;A;A;0;No Deposit;9;;0;Transient;76.5;0;1;Canceled;2018-06-26
City Hotel;1;268;2018;July;29;12;2;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;5;;0;Transient;82;0;0;Canceled;2018-06-26
City Hotel;1;268;2018;July;29;12;2;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;5;;0;Transient;82;0;0;Canceled;2018-06-26
City Hotel;1;268;2018;July;29;12;2;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;5;;0;Transient;82;0;0;Canceled;2018-06-26
City Hotel;1;268;2018;July;29;12;2;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;5;;0;Transient;82;0;0;Canceled;2018-06-26
City Hotel;1;268;2018;July;29;12;2;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;5;;0;Transient;82;0;0;Canceled;2018-06-26
City Hotel;1;268;2018;July;29;12;2;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;5;;0;Transient;82;0;0;Canceled;2018-06-26
City Hotel;1;268;2018;July;29;12;2;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;5;;0;Transient;82;0;0;Canceled;2018-06-26
City Hotel;1;268;2018;July;29;12;2;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;5;;0;Transient;82;0;0;Canceled;2018-06-26
City Hotel;1;268;2018;July;29;12;2;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;5;;0;Transient;82;0;0;Canceled;2018-06-26
City Hotel;1;268;2018;July;29;12;2;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;5;;0;Transient;82;0;0;Canceled;2018-06-26
City Hotel;1;268;2018;July;29;12;2;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;5;;0;Transient;82;0;0;Canceled;2018-06-26
City Hotel;1;268;2018;July;29;12;2;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;5;;0;Transient;82;0;0;Canceled;2018-06-26
City Hotel;1;268;2018;July;29;12;2;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;5;;0;Transient;82;0;0;Canceled;2018-06-26
City Hotel;1;268;2018;July;29;12;2;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;5;;0;Transient;82;0;0;Canceled;2018-06-26
City Hotel;1;268;2018;July;29;12;2;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;5;;0;Transient;82;0;0;Canceled;2018-06-26
City Hotel;1;190;2018;July;28;10;2;2;2;0;0;BB;PRT;Online TA;TA/TO;0;1;0;D;D;0;No Deposit;7;;0;Transient;65.3;0;0;Canceled;2018-06-26
City Hotel;1;219;2018;September;36;4;1;2;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;3;;0;Transient-Party;80;0;0;Canceled;2018-06-27
City Hotel;1;219;2018;September;36;4;1;2;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;3;;0;Transient-Party;80;0;0;Canceled;2018-06-27
City Hotel;1;219;2018;September;36;4;1;2;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;3;;0;Transient-Party;80;0;0;Canceled;2018-06-27
City Hotel;1;219;2018;September;36;4;1;2;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;3;;0;Transient-Party;80;0;0;Canceled;2018-06-27
City Hotel;1;219;2018;September;36;4;1;2;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;3;;0;Transient-Party;80;0;0;Canceled;2018-06-27
City Hotel;1;219;2018;September;36;4;1;2;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;3;;0;Transient-Party;80;0;0;Canceled;2018-06-27
City Hotel;1;219;2018;September;36;4;1;2;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;3;;0;Transient-Party;80;0;0;Canceled;2018-06-27
City Hotel;1;219;2018;September;36;4;1;2;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;3;;0;Transient-Party;80;0;0;Canceled;2018-06-27
City Hotel;1;219;2018;September;36;4;1;2;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;3;;0;Transient-Party;80;0;0;Canceled;2018-06-27
City Hotel;1;219;2018;September;36;4;1;2;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;1;0;A;A;0;No Deposit;3;;0;Transient-Party;80;0;0;Canceled;2018-06-27
City Hotel;1;149;2018;July;28;8;0;4;2;0;0;BB;PRT;Online TA;TA/TO;0;1;0;A;A;0;No Deposit;9;;0;Transient;76.5;0;2;Canceled;2018-06-29
City Hotel;1;264;2018;July;28;8;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;No Deposit;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;264;2018;July;28;8;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;No Deposit;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;264;2018;July;28;8;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;No Deposit;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;264;2018;July;28;8;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;No Deposit;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;264;2018;July;28;8;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;No Deposit;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;264;2018;July;28;8;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;No Deposit;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;264;2018;July;28;8;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;No Deposit;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;264;2018;July;28;8;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;No Deposit;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;264;2018;July;28;8;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;No Deposit;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;264;2018;July;28;8;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;No Deposit;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;271;2018;July;29;15;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;271;2018;July;29;15;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;271;2018;July;29;15;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;271;2018;July;29;15;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;271;2018;July;29;15;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;271;2018;July;29;15;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;271;2018;July;29;15;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;271;2018;July;29;15;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;276;2018;July;30;20;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;276;2018;July;30;20;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;276;2018;July;30;20;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;276;2018;July;30;20;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;276;2018;July;30;20;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;276;2018;July;30;20;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;276;2018;July;30;20;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;276;2018;July;30;20;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;276;2018;July;30;20;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;276;2018;July;30;20;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;276;2018;July;30;20;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;278;2018;July;30;22;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;278;2018;July;30;22;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;278;2018;July;30;22;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;278;2018;July;30;22;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;278;2018;July;30;22;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;278;2018;July;30;22;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;278;2018;July;30;22;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;278;2018;July;30;22;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;278;2018;July;30;22;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;278;2018;July;30;22;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;278;2018;July;30;22;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;278;2018;July;30;22;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;278;2018;July;30;22;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;278;2018;July;30;22;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;278;2018;July;30;22;0;2;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;283;2018;July;31;27;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;283;2018;July;31;27;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;283;2018;July;31;27;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;283;2018;July;31;27;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;283;2018;July;31;27;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;283;2018;July;31;27;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;283;2018;July;31;27;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;283;2018;July;31;27;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;283;2018;July;31;27;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;283;2018;July;31;27;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;283;2018;July;31;27;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;283;2018;July;31;27;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;283;2018;July;31;27;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;283;2018;July;31;27;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;283;2018;July;31;27;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;283;2018;July;31;27;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;283;2018;July;31;27;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;283;2018;July;31;27;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
City Hotel;1;283;2018;July;31;27;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;1;0;A;A;0;Non Refund;1;;0;Transient-Party;62;0;0;Canceled;2018-06-29
